ts,method,route,status,latency_ms,in_bytes,out_bytes
1767016942,GET,/api/health,200,0.66,0,34
1767016972,GET,/api/health,200,0.89,0,34
1767016972,GET,/api/health,200,0.61,0,34
1767017002,GET,/api/health,200,0.67,0,34
1767017002,GET,/api/health,200,0.64,0,34
1767017032,GET,/api/health,200,0.64,0,34
1767017032,GET,/api/health,200,0.56,0,34
1767017062,GET,/api/health,200,0.64,0,34
1767017062,GET,/api/health,200,0.63,0,34
1767017092,GET,/api/health,200,0.63,0,34
1767017092,GET,/api/health,200,0.63,0,34
1767017122,GET,/api/health,200,0.82,0,34
1767017122,GET,/api/health,200,0.78,0,34
1767017152,GET,/api/health,200,0.72,0,34
1767017152,GET,/api/health,200,0.61,0,34
1767017182,GET,/api/health,200,0.64,0,34
1767017182,GET,/api/health,200,0.63,0,34
1767017212,GET,/api/health,200,0.69,0,34
1767017212,GET,/api/health,200,0.62,0,34
1767017242,GET,/api/health,200,0.65,0,34
1767017242,GET,/api/health,200,0.63,0,34
1767017272,GET,/api/health,200,0.67,0,34
1767017272,GET,/api/health,200,0.65,0,34
1767017302,GET,/api/health,200,0.67,0,34
1767017302,GET,/api/health,200,0.6,0,34
1767017332,GET,/api/health,200,0.8,0,34
1767017332,GET,/api/health,200,0.63,0,34
1767017362,GET,/api/health,200,0.83,0,34
1767017362,GET,/api/health,200,0.82,0,34
1767017378,POST,/api/transcribe_diarized,200,24788.91,8663291,6925
1767017379,PUT,/api/workspace/,200,6.86,7404,7446
1767017393,GET,/api/health,200,1.74,0,34
1767017393,GET,/api/health,200,2.76,0,34
1767017422,GET,/api/health,200,0.68,0,34
1767017422,GET,/api/health,200,0.77,0,34
1767017425,PUT,/api/workspace/,200,7.16,11427,11469
1767017432,PUT,/api/workspace/,200,6.3,11427,11469
1767017434,PUT,/api/workspace/,200,6.62,11428,11470
1767017439,PUT,/api/workspace/,200,6.71,11429,11471
1767017442,PUT,/api/workspace/,200,6.75,11431,11473
1767017444,PUT,/api/workspace/,200,5.55,11429,11471
1767017452,GET,/api/health,200,0.52,0,34
1767017452,GET,/api/health,200,0.62,0,34
1767017480,POST,/api/generate_stream,200,4.22,11508,0
1767017492,GET,/api/health,200,0.57,0,34
1767017492,PUT,/api/workspace/,200,6.16,15579,15622
1767017494,GET,/api/generation/36ee69d56799478ca641d3ff5f3f27cb/consult_comment,200,1.74,0,3145
1767017512,GET,/api/health,200,0.52,0,34
1767017512,GET,/api/health,200,0.68,0,34
1767017514,PUT,/api/workspace/,200,6.84,18297,18339
1767017532,POST,/api/generate_stream,200,4.5,14225,0
1767017533,PUT,/api/workspace/,200,6.33,14147,14189
1767017542,GET,/api/health,200,0.64,0,34
1767017542,GET,/api/health,200,0.66,0,34
1767017542,GET,/api/health,200,0.55,0,34
1767017542,PUT,/api/workspace/,200,6.43,17533,17575
1767017544,GET,/api/generation/0a6518d3b216483bb354fec96e0b7d90/consult_comment,200,1.51,0,2815
1767017549,PUT,/api/workspace/,200,6.5,17533,17575
1767017573,GET,/api/health,200,1.82,0,34
1767017573,GET,/api/health,200,2.9,0,34
1767017603,GET,/api/health,200,2.47,0,34
1767017603,GET,/api/health,200,3.03,0,34
1767017645,GET,/api/health,200,1.91,0,34
1767017645,GET,/api/health,200,2.75,0,34
1767017705,GET,/api/health,200,1.75,0,34
1767017705,GET,/api/health,200,2.66,0,34
1767017765,GET,/api/health,200,0.8,0,34
1767017765,GET,/api/health,200,0.58,0,34
1767017825,GET,/api/health,200,1.85,0,34
1767017825,GET,/api/health,200,2.63,0,34
1767017885,GET,/api/health,200,0.96,0,34
1767017885,GET,/api/health,200,0.65,0,34
1767017945,GET,/api/health,200,2.31,0,34
1767017945,GET,/api/health,200,2.87,0,34
1767017982,GET,/api/health,200,1.77,0,34
1767017982,GET,/api/health,200,2.6,0,34
1767017983,PUT,/api/workspace/,200,6.13,17533,17575
1767017992,GET,/api/health,200,0.87,0,34
1767017992,GET,/api/health,200,0.67,0,34
1767017995,PUT,/api/workspace/,200,6.02,17533,17575
1767017996,POST,/api/workspace/clear,200,5.49,0,150
1767017998,PUT,/api/workspace/,200,5.52,366,408
1767017999,PUT,/api/workspace/,200,6.04,366,408
1767018023,GET,/api/health,200,1.66,0,34
1767018023,GET,/api/health,200,2.67,0,34
1767018053,GET,/api/health,200,1.87,0,34
1767018053,GET,/api/health,200,2.76,0,34
1767018125,GET,/api/health,200,1.24,0,34
1767018125,GET,/api/health,200,1.7,0,34
1767018185,GET,/api/health,200,1.79,0,34
1767018185,GET,/api/health,200,2.63,0,34
1767018202,GET,/api/health,200,0.69,0,34
1767018202,GET,/api/health,200,0.67,0,34
1767018227,PUT,/api/workspace/,200,6.12,3542,3584
1767018230,PUT,/api/workspace/,200,5.69,3544,3586
1767018232,GET,/api/health,200,0.61,0,34
1767018232,GET,/api/health,200,0.68,0,34
1767018262,GET,/api/health,200,0.63,0,34
1767018262,GET,/api/health,200,0.63,0,34
1767018292,GET,/api/health,200,0.63,0,34
1767018292,GET,/api/health,200,0.64,0,34
1767018322,GET,/api/health,200,0.66,0,34
1767018322,GET,/api/health,200,0.63,0,34
1767018352,GET,/api/health,200,0.61,0,34
1767018352,GET,/api/health,200,0.72,0,34
1767018382,GET,/api/health,200,0.65,0,34
1767018382,GET,/api/health,200,0.63,0,34
1767018412,GET,/api/health,200,0.86,0,34
1767018412,GET,/api/health,200,0.63,0,34
1767018428,PUT,/api/workspace/,200,5.55,3542,3584
1767018430,PUT,/api/workspace/,200,5.32,3542,3584
1767018442,GET,/api/health,200,1.16,0,34
1767018442,GET,/api/health,200,1.66,0,34
1767018472,GET,/api/health,200,1.79,0,34
1767018472,GET,/api/health,200,2.92,0,34
1767018502,GET,/api/health,200,2.07,0,34
1767018502,GET,/api/health,200,2.65,0,34
1767018532,GET,/api/health,200,1.08,0,34
1767018532,GET,/api/health,200,0.63,0,34
1767018537,PUT,/api/workspace/,200,6.09,18182,18224
1767018543,PUT,/api/workspace/,200,6.15,18180,18222
1767018562,GET,/api/health,200,0.66,0,34
1767018562,GET,/api/health,200,0.65,0,34
1767018592,GET,/api/health,200,0.61,0,34
1767018592,GET,/api/health,200,0.68,0,34
1767018622,GET,/api/health,200,0.65,0,34
1767018622,GET,/api/health,200,0.63,0,34
1767018652,GET,/api/health,200,0.63,0,34
1767018652,GET,/api/health,200,0.67,0,34
1767018682,GET,/api/health,200,0.65,0,34
1767018682,GET,/api/health,200,0.85,0,34
1767018712,GET,/api/health,200,0.7,0,34
1767018712,GET,/api/health,200,0.64,0,34
1767018742,GET,/api/health,200,0.61,0,34
1767018742,GET,/api/health,200,0.63,0,34
1767018772,GET,/api/health,200,0.64,0,34
1767018772,GET,/api/health,200,0.63,0,34
1767018802,GET,/api/health,200,0.79,0,34
1767018802,GET,/api/health,200,0.69,0,34
1767018832,GET,/api/health,200,0.64,0,34
1767018832,GET,/api/health,200,0.66,0,34
1767018862,GET,/api/health,200,0.64,0,34
1767018862,GET,/api/health,200,0.6,0,34
1767018863,PUT,/api/workspace/,200,6.05,18180,18223
1767018892,GET,/api/health,200,0.64,0,34
1767018892,GET,/api/health,200,0.62,0,34
1767018922,GET,/api/health,200,1.79,0,34
1767018922,GET,/api/health,200,2.47,0,34
1767018952,GET,/api/health,200,0.75,0,34
1767018952,GET,/api/health,200,0.63,0,34
1767018982,GET,/api/health,200,0.64,0,34
1767018982,GET,/api/health,200,0.76,0,34
1767019012,GET,/api/health,200,0.88,0,34
1767019012,GET,/api/health,200,0.77,0,34
1767019031,POST,/api/transcribe_diarized,200,37428.13,12913997,12445
1767019032,PUT,/api/workspace/,200,7.06,30873,30915
1767019042,GET,/api/health,200,0.64,0,34
1767019042,GET,/api/health,200,0.66,0,34
1767019072,GET,/api/health,200,0.69,0,34
1767019072,GET,/api/health,200,0.66,0,34
1767019102,GET,/api/health,200,0.65,0,34
1767019102,GET,/api/health,200,0.64,0,34
1767019132,GET,/api/health,200,0.69,0,34
1767019132,GET,/api/health,200,0.66,0,34
1767019162,GET,/api/health,200,0.64,0,34
1767019162,GET,/api/health,200,0.65,0,34
1767019192,GET,/api/health,200,0.61,0,34
1767019192,GET,/api/health,200,0.68,0,34
1767019193,POST,/api/generate_stream,200,10.61,30944,0
1767019205,PUT,/api/workspace/,200,6.85,30873,30915
1767019207,GET,/api/health,200,0.76,0,34
1767019207,PUT,/api/workspace/,200,5.85,35184,35226
1767019209,GET,/api/generation/5e044c5c9eaa4276b8903636dbc7de14/consult_comment,200,1.47,0,20
1767019212,GET,/api/generation/5e044c5c9eaa4276b8903636dbc7de14/consult_comment,200,1.44,0,820
1767019222,GET,/api/health,200,0.79,0,34
1767019222,GET,/api/health,200,0.63,0,34
1767019252,GET,/api/health,200,0.61,0,34
1767019252,GET,/api/health,200,0.63,0,34
1767019282,GET,/api/health,200,0.64,0,34
1767019282,GET,/api/health,200,0.6,0,34
1767019312,GET,/api/health,200,0.66,0,34
1767019312,GET,/api/health,200,0.73,0,34
1767019342,GET,/api/health,200,0.64,0,34
1767019342,GET,/api/health,200,0.58,0,34
1767019344,PUT,/api/workspace/,200,6.81,35184,35226
1767019372,GET,/api/health,200,1.84,0,34
1767019372,GET,/api/health,200,2.69,0,34
1767019402,GET,/api/health,200,1.71,0,34
1767019402,GET,/api/health,200,2.48,0,34
1767019444,GET,/api/health,200,2.05,0,34
1767019444,GET,/api/health,200,3.07,0,34
1767019504,GET,/api/health,200,1.66,0,34
1767019504,GET,/api/health,200,2.61,0,34
1767019564,GET,/api/health,200,1.0,0,34
1767019564,GET,/api/health,200,0.58,0,34
1767019624,GET,/api/health,200,2.08,0,34
1767019624,GET,/api/health,200,2.77,0,34
1767019684,GET,/api/health,200,1.97,0,34
1767019684,GET,/api/health,200,2.62,0,34
1767019718,GET,/api/health,200,0.72,0,34
1767019718,GET,/api/health,200,0.59,0,34
1767019723,PUT,/api/workspace/,200,6.56,35184,35226
1767019732,GET,/api/health,200,0.72,0,34
1767019732,GET,/api/health,200,0.58,0,34
1767019762,GET,/api/health,200,1.8,0,34
1767019762,GET,/api/health,200,2.62,0,34
1767019804,GET,/api/health,200,2.25,0,34
1767019804,GET,/api/health,200,3.16,0,34
1767019864,GET,/api/health,200,1.87,0,34
1767019864,GET,/api/health,200,2.73,0,34
1767019924,GET,/api/health,200,1.76,0,34
1767019924,GET,/api/health,200,2.87,0,34
1767019979,GET,/api/health,200,2.3,0,34
1767019979,GET,/api/health,200,3.07,0,34
1767019981,PUT,/api/workspace/,200,4.96,35184,35226
1767020002,GET,/api/health,200,2.04,0,34
1767020002,GET,/api/health,200,2.58,0,34
1767020032,GET,/api/health,200,0.86,0,34
1767020032,GET,/api/health,200,1.93,0,34
1767020104,GET,/api/health,200,1.88,0,34
1767020104,GET,/api/health,200,2.67,0,34
1767020164,GET,/api/health,200,2.04,0,34
1767020164,GET,/api/health,200,2.67,0,34
1767020224,GET,/api/health,200,1.72,0,34
1767020224,GET,/api/health,200,2.84,0,34
1767020284,GET,/api/health,200,2.01,0,34
1767020284,GET,/api/health,200,2.71,0,34
1767020344,GET,/api/health,200,0.92,0,34
1767020344,GET,/api/health,200,0.37,0,34
1767020404,GET,/api/health,200,0.8,0,34
1767020404,GET,/api/health,200,0.89,0,34
1767020464,GET,/api/health,200,0.73,0,34
1767020464,GET,/api/health,200,0.34,0,34
1767020524,GET,/api/health,200,0.73,0,34
1767020524,GET,/api/health,200,0.33,0,34
1767020584,GET,/api/health,200,2.31,0,34
1767020584,GET,/api/health,200,2.35,0,34
1767020644,GET,/api/health,200,2.03,0,34
1767020644,GET,/api/health,200,2.99,0,34
1767020704,GET,/api/health,200,0.92,0,34
1767020704,GET,/api/health,200,0.55,0,34
1767020764,GET,/api/health,200,0.52,0,34
1767020764,GET,/api/health,200,0.59,0,34
1767020824,GET,/api/health,200,0.42,0,34
1767020824,GET,/api/health,200,0.33,0,34
1767020884,GET,/api/health,200,2.37,0,34
1767020884,GET,/api/health,200,3.18,0,34
1767020944,GET,/api/health,200,1.82,0,34
1767020944,GET,/api/health,200,2.66,0,34
1767021005,GET,/api/health,200,1.93,0,34
1767021005,GET,/api/health,200,2.61,0,34
1767021064,GET,/api/health,200,2.12,0,34
1767021064,GET,/api/health,200,3.11,0,34
1767021125,GET,/api/health,200,2.06,0,34
1767021125,GET,/api/health,200,2.54,0,34
1767021162,GET,/api/health,200,1.94,0,34
1767021162,GET,/api/health,200,2.96,0,34
1767021170,PUT,/api/workspace/,200,7.0,367,409
1767021172,GET,/api/health,200,0.53,0,34
1767021172,GET,/api/health,200,0.61,0,34
1767021172,PUT,/api/workspace/,200,5.16,367,409
1767021173,POST,/api/workspace/clear,200,4.59,0,150
1767021175,PUT,/api/workspace/,200,4.64,366,408
1767021202,GET,/api/health,200,1.36,0,34
1767021202,GET,/api/health,200,2.58,0,34
1767021232,GET,/api/health,200,1.7,0,34
1767021232,GET,/api/health,200,3.13,0,34
1767021304,GET,/api/health,200,2.6,0,34
1767021304,GET,/api/health,200,3.4,0,34
1767021364,GET,/api/health,200,0.65,0,34
1767021364,GET,/api/health,200,0.43,0,34
1767021424,GET,/api/health,200,0.99,0,34
1767021424,GET,/api/health,200,0.67,0,34
1767021484,GET,/api/health,200,0.72,0,34
1767021484,GET,/api/health,200,0.82,0,34
1767021544,GET,/api/health,200,1.97,0,34
1767021544,GET,/api/health,200,3.18,0,34
1767021604,GET,/api/health,200,1.88,0,34
1767021604,GET,/api/health,200,2.93,0,34
1767021664,GET,/api/health,200,2.2,0,34
1767021664,GET,/api/health,200,2.67,0,34
1767021724,GET,/api/health,200,0.63,0,34
1767021724,GET,/api/health,200,0.38,0,34
1767021725,GET,/api/health,200,0.6,0,34
1767021755,GET,/api/health,200,0.57,0,34
1767021784,GET,/api/health,200,1.84,0,34
1767021784,GET,/api/health,200,2.97,0,34
1767021785,GET,/api/health,200,0.68,0,34
1767021797,POST,/api/auth/login,200,16.09,62,409
1767021797,GET,/api/health,200,3.7,0,34
1767021797,GET,/api/health,200,4.64,0,34
1767021797,GET,/api/workspace/,200,7.4,0,5580
1767021797,GET,/api/auth/me,200,6.54,0,152
1767021797,GET,/api/health,200,0.43,0,34
1767021797,GET,/api/note_prompts,200,1.17,0,10321
1767021797,GET,/api/workspace/,200,1.45,0,5580
1767021798,PUT,/api/workspace/,200,5.2,5538,5580
1767021806,PUT,/api/workspace/,200,4.58,5538,5580
1767021809,POST,/api/workspace/clear,200,4.45,0,150
1767021811,PUT,/api/workspace/,200,4.58,366,408
1767021815,GET,/api/health,200,0.55,0,34
1767021815,GET,/api/health,200,0.5,0,34
1767021825,PUT,/api/workspace/,200,4.93,367,409
1767021827,PUT,/api/workspace/,200,4.56,366,408
1767021829,PUT,/api/workspace/,200,5.55,2276,2318
1767021841,PUT,/api/workspace/,200,4.51,2314,2356
1767021843,PUT,/api/workspace/,200,4.24,2312,2354
1767021844,POST,/api/generate_stream,200,3.65,2391,0
1767021844,GET,/api/health,200,1.48,0,34
1767021844,GET,/api/health,200,2.54,0,34
1767021850,GET,/api/health,200,0.45,0,34
1767021850,PUT,/api/workspace/,200,5.46,4850,4892
1767021852,GET,/api/generation/055acaff522b495c8ea98db1beb97aa5/consult_comment,200,1.5,0,20
1767021855,GET,/api/generation/055acaff522b495c8ea98db1beb97aa5/consult_comment,200,1.5,0,20
1767021858,GET,/api/generation/055acaff522b495c8ea98db1beb97aa5/consult_comment,200,1.23,0,5259
1767021875,GET,/api/health,200,0.41,0,34
1767021875,GET,/api/health,200,0.49,0,34
1767021904,GET,/api/health,200,0.47,0,34
1767021904,GET,/api/health,200,0.35,0,34
1767021905,GET,/api/health,200,0.48,0,34
1767021905,GET,/api/health,200,0.53,0,34
1767021935,GET,/api/health,200,0.67,0,34
1767021935,GET,/api/health,200,0.59,0,34
1767021938,PUT,/api/workspace/,200,4.36,4850,4892
1767021939,POST,/api/workspace/clear,200,4.1,0,150
1767021941,PUT,/api/workspace/,200,5.32,366,408
1767021964,GET,/api/health,200,0.58,0,34
1767021964,GET,/api/health,200,0.63,0,34
1767021966,GET,/api/health,200,1.82,0,34
1767021966,GET,/api/health,200,2.78,0,34
1767021974,POST,/api/transcribe_diarized,200,489.71,46962,36
1767021975,PUT,/api/workspace/,200,4.05,402,444
1767021978,POST,/api/transcribe_diarized,200,330.9,34404,18
1767021980,PUT,/api/workspace/,200,5.22,422,464
1767021995,GET,/api/health,200,0.61,0,34
1767021995,GET,/api/health,200,0.4,0,34
1767022012,POST,/api/transcribe_diarized,200,1273.14,308748,337
1767022013,PUT,/api/workspace/,200,4.46,762,804
1767022024,GET,/api/health,200,0.46,0,34
1767022024,GET,/api/health,200,0.58,0,34
1767022025,GET,/api/health,200,0.61,0,34
1767022025,GET,/api/health,200,0.46,0,34
1767022029,PUT,/api/workspace/,200,4.88,763,805
1767022030,POST,/api/generate_stream,200,3.6,842,0
1767022034,GET,/api/health,200,0.52,0,34
1767022034,PUT,/api/workspace/,200,4.92,1633,1675
1767022036,GET,/api/generation/96a59e1a4da54782b35adead267601aa/consult_comment,200,1.09,0,20
1767022039,GET,/api/generation/96a59e1a4da54782b35adead267601aa/consult_comment,200,1.1,0,3901
1767022055,GET,/api/health,200,0.52,0,34
1767022055,GET,/api/health,200,0.46,0,34
1767022062,PUT,/api/workspace/,200,4.58,366,408
1767022084,GET,/api/health,200,1.99,0,34
1767022084,GET,/api/health,200,2.77,0,34
1767022085,GET,/api/health,200,0.49,0,34
1767022085,GET,/api/health,200,0.48,0,34
1767022115,GET,/api/health,200,0.61,0,34
1767022115,GET,/api/health,200,0.61,0,34
1767022144,GET,/api/health,200,0.57,0,34
1767022144,GET,/api/health,200,0.35,0,34
1767022147,GET,/api/health,200,1.31,0,34
1767022147,GET,/api/health,200,2.47,0,34
1767022175,GET,/api/health,200,0.48,0,34
1767022175,GET,/api/health,200,0.47,0,34
1767022204,GET,/api/health,200,0.88,0,34
1767022204,GET,/api/health,200,0.68,0,34
1767022205,GET,/api/health,200,0.48,0,34
1767022205,GET,/api/health,200,0.38,0,34
1767022236,GET,/api/health,200,0.68,0,34
1767022236,GET,/api/health,200,0.96,0,34
1767022239,PUT,/api/workspace/,200,7.62,366,408
1767022239,PUT,/api/workspace/,200,18.28,366,408
1767022243,PUT,/api/workspace/,200,6.75,366,409
1767022252,PUT,/api/workspace/,200,5.36,367,409
1767022264,GET,/api/health,200,1.38,0,34
1767022264,GET,/api/health,200,2.59,0,34
1767022265,GET,/api/health,200,0.46,0,34
1767022265,GET,/api/health,200,0.49,0,34
1767022295,GET,/api/health,200,1.12,0,34
1767022295,GET,/api/health,200,0.62,0,34
1767022324,GET,/api/health,200,2.14,0,34
1767022324,GET,/api/health,200,2.6,0,34
1767022325,GET,/api/health,200,0.63,0,34
1767022326,GET,/api/health,200,0.63,0,34
1767022355,GET,/api/health,200,0.87,0,34
1767022355,GET,/api/health,200,0.64,0,34
1767022384,GET,/api/health,200,1.78,0,34
1767022384,GET,/api/health,200,2.77,0,34
1767022385,GET,/api/health,200,0.62,0,34
1767022385,GET,/api/health,200,0.67,0,34
1767022415,GET,/api/health,200,0.69,0,34
1767022415,GET,/api/health,200,0.7,0,34
1767022444,GET,/api/health,200,1.97,0,34
1767022444,GET,/api/health,200,3.13,0,34
1767022445,GET,/api/health,200,0.65,0,34
1767022445,GET,/api/health,200,0.61,0,34
1767022475,GET,/api/health,200,0.73,0,34
1767022475,GET,/api/health,200,0.66,0,34
1767022504,GET,/api/health,200,0.77,0,34
1767022504,GET,/api/health,200,0.67,0,34
1767022505,GET,/api/health,200,0.61,0,34
1767022505,GET,/api/health,200,0.64,0,34
1767022535,GET,/api/health,200,0.61,0,34
1767022535,GET,/api/health,200,0.74,0,34
1767022564,GET,/api/health,200,2.07,0,34
1767022564,GET,/api/health,200,3.15,0,34
1767022565,GET,/api/health,200,0.63,0,34
1767022565,GET,/api/health,200,0.61,0,34
1767022595,GET,/api/health,200,0.79,0,34
1767022595,GET,/api/health,200,0.66,0,34
1767022624,GET,/api/health,200,2.16,0,34
1767022624,GET,/api/health,200,2.81,0,34
1767022625,GET,/api/health,200,0.63,0,34
1767022625,GET,/api/health,200,0.64,0,34
1767022655,GET,/api/health,200,0.73,0,34
1767022655,GET,/api/health,200,0.63,0,34
1767022684,GET,/api/health,200,1.98,0,34
1767022684,GET,/api/health,200,3.57,0,34
1767022685,GET,/api/health,200,0.83,0,34
1767022685,GET,/api/health,200,1.02,0,34
1767022715,GET,/api/health,200,0.72,0,34
1767022715,GET,/api/health,200,0.61,0,34
1767022732,GET,/api/health,200,1.6,0,34
1767022732,GET,/api/health,200,2.78,0,34
1767022733,PUT,/api/workspace/,200,6.36,366,408
1767022745,GET,/api/health,200,0.77,0,34
1767022745,GET,/api/health,200,0.74,0,34
1767022762,GET,/api/health,200,2.4,0,34
1767022762,GET,/api/health,200,3.5,0,34
1767022775,GET,/api/health,200,0.93,0,34
1767022775,GET,/api/health,200,0.77,0,34
1767022792,GET,/api/health,200,2.21,0,34
1767022792,GET,/api/health,200,3.1,0,34
1767022805,GET,/api/health,200,0.9,0,34
1767022805,GET,/api/health,200,1.03,0,34
1767022835,GET,/api/health,200,0.79,0,34
1767022835,GET,/api/health,200,0.72,0,34
1767022864,GET,/api/health,200,2.11,0,34
1767022864,GET,/api/health,200,2.59,0,34
1767022865,GET,/api/health,200,0.78,0,34
1767022865,GET,/api/health,200,0.7,0,34
1767022895,GET,/api/health,200,0.72,0,34
1767022895,GET,/api/health,200,0.66,0,34
1767022924,GET,/api/health,200,0.8,0,34
1767022924,GET,/api/health,200,0.7,0,34
1767022925,GET,/api/health,200,0.63,0,34
1767022925,GET,/api/health,200,0.56,0,34
1767022955,GET,/api/health,200,0.72,0,34
1767022955,GET,/api/health,200,0.71,0,34
1767022984,GET,/api/health,200,0.77,0,34
1767022984,GET,/api/health,200,0.84,0,34
1767022985,GET,/api/health,200,0.98,0,34
1767022986,GET,/api/health,200,0.63,0,34
1767023015,GET,/api/health,200,0.64,0,34
1767023015,GET,/api/health,200,0.75,0,34
1767023044,GET,/api/health,200,1.55,0,34
1767023044,GET,/api/health,200,2.13,0,34
1767023045,GET,/api/health,200,0.77,0,34
1767023045,GET,/api/health,200,0.51,0,34
1767023075,GET,/api/health,200,0.71,0,34
1767023075,GET,/api/health,200,0.68,0,34
1767023104,GET,/api/health,200,1.65,0,34
1767023104,GET,/api/health,200,2.52,0,34
1767023105,GET,/api/health,200,0.79,0,34
1767023106,GET,/api/health,200,0.77,0,34
1767023135,GET,/api/health,200,0.68,0,34
1767023135,GET,/api/health,200,0.59,0,34
1767023164,GET,/api/health,200,0.52,0,34
1767023164,GET,/api/health,200,0.67,0,34
1767023165,GET,/api/health,200,0.69,0,34
1767023165,GET,/api/health,200,0.49,0,34
1767023195,GET,/api/health,200,0.61,0,34
1767023195,GET,/api/health,200,0.64,0,34
1767023224,GET,/api/health,200,1.64,0,34
1767023224,GET,/api/health,200,3.04,0,34
1767023225,GET,/api/health,200,0.56,0,34
1767023225,GET,/api/health,200,0.62,0,34
1767023255,GET,/api/health,200,0.77,0,34
1767023255,GET,/api/health,200,0.63,0,34
1767023284,GET,/api/health,200,1.67,0,34
1767023284,GET,/api/health,200,3.14,0,34
1767023285,GET,/api/health,200,0.62,0,34
1767023285,GET,/api/health,200,0.83,0,34
1767023315,GET,/api/health,200,0.78,0,34
1767023315,GET,/api/health,200,0.66,0,34
1767023344,GET,/api/health,200,0.89,0,34
1767023344,GET,/api/health,200,0.89,0,34
1767023345,GET,/api/health,200,0.62,0,34
1767023345,GET,/api/health,200,0.55,0,34
1767023375,GET,/api/health,200,0.69,0,34
1767023375,GET,/api/health,200,0.75,0,34
1767023404,GET,/api/health,200,1.48,0,34
1767023404,GET,/api/health,200,2.84,0,34
1767023405,GET,/api/health,200,0.79,0,34
1767023405,GET,/api/health,200,0.8,0,34
1767023435,GET,/api/health,200,0.86,0,34
1767023435,GET,/api/health,200,0.66,0,34
1767023464,GET,/api/health,200,2.03,0,34
1767023464,GET,/api/health,200,2.8,0,34
1767023465,GET,/api/health,200,0.77,0,34
1767023465,GET,/api/health,200,0.58,0,34
1767023495,GET,/api/health,200,0.8,0,34
1767023495,GET,/api/health,200,0.69,0,34
1767023524,GET,/api/health,200,0.78,0,34
1767023524,GET,/api/health,200,0.62,0,34
1767023525,GET,/api/health,200,0.61,0,34
1767023525,GET,/api/health,200,0.89,0,34
1767023555,GET,/api/health,200,0.58,0,34
1767023555,GET,/api/health,200,0.6,0,34
1767023584,GET,/api/health,200,2.61,0,34
1767023584,GET,/api/health,200,3.68,0,34
1767023585,GET,/api/health,200,0.6,0,34
1767023585,GET,/api/health,200,0.6,0,34
1767023615,GET,/api/health,200,0.67,0,34
1767023615,GET,/api/health,200,0.55,0,34
1767023644,GET,/api/health,200,1.53,0,34
1767023644,GET,/api/health,200,2.92,0,34
1767023645,GET,/api/health,200,0.67,0,34
1767023645,GET,/api/health,200,0.55,0,34
1767023654,PUT,/api/workspace/,200,6.87,366,408
1767023656,PUT,/api/workspace/,200,6.75,366,408
1767023662,GET,/api/health,200,1.48,0,34
1767023662,GET,/api/health,200,2.75,0,34
1767023675,GET,/api/health,200,0.86,0,34
1767023675,GET,/api/health,200,0.6,0,34
1767023692,GET,/api/health,200,0.7,0,34
1767023692,GET,/api/health,200,0.5,0,34
1767023705,GET,/api/health,200,0.82,0,34
1767023705,GET,/api/health,200,0.62,0,34
1767023735,GET,/api/health,200,0.86,0,34
1767023735,GET,/api/health,200,0.6,0,34
1767023764,GET,/api/health,200,0.97,0,34
1767023764,GET,/api/health,200,0.65,0,34
1767023765,GET,/api/health,200,0.59,0,34
1767023765,GET,/api/health,200,0.66,0,34
1767023795,GET,/api/health,200,1.01,0,34
1767023795,GET,/api/health,200,0.6,0,34
1767023824,GET,/api/health,200,1.94,0,34
1767023824,GET,/api/health,200,2.68,0,34
1767023825,GET,/api/health,200,0.74,0,34
1767023825,GET,/api/health,200,0.57,0,34
1767023855,GET,/api/health,200,0.83,0,34
1767023855,GET,/api/health,200,0.64,0,34
1767023884,GET,/api/health,200,0.55,0,34
1767023884,GET,/api/health,200,0.49,0,34
1767023885,GET,/api/health,200,0.91,0,34
1767023885,GET,/api/health,200,0.55,0,34
1767023915,GET,/api/health,200,0.6,0,34
1767023915,GET,/api/health,200,0.67,0,34
1767023944,GET,/api/health,200,2.08,0,34
1767023944,GET,/api/health,200,2.39,0,34
1767023945,GET,/api/health,200,0.62,0,34
1767023945,GET,/api/health,200,0.58,0,34
1767023975,GET,/api/health,200,0.73,0,34
1767023976,GET,/api/health,200,0.57,0,34
1767024004,GET,/api/health,200,0.59,0,34
1767024004,GET,/api/health,200,0.46,0,34
1767024005,GET,/api/health,200,0.59,0,34
1767024006,GET,/api/health,200,0.55,0,34
1767024035,GET,/api/health,200,0.67,0,34
1767024036,GET,/api/health,200,0.61,0,34
1767024064,GET,/api/health,200,2.02,0,34
1767024064,GET,/api/health,200,3.42,0,34
1767024065,GET,/api/health,200,0.66,0,34
1767024065,GET,/api/health,200,0.58,0,34
1767024095,GET,/api/health,200,0.7,0,34
1767024095,GET,/api/health,200,0.82,0,34
1767024124,GET,/api/health,200,2.09,0,34
1767024124,GET,/api/health,200,2.79,0,34
1767024125,GET,/api/health,200,0.6,0,34
1767024125,GET,/api/health,200,0.58,0,34
1767024155,GET,/api/health,200,0.61,0,34
1767024155,GET,/api/health,200,0.73,0,34
1767024184,GET,/api/health,200,2.03,0,34
1767024184,GET,/api/health,200,3.14,0,34
1767024185,GET,/api/health,200,0.56,0,34
1767024185,GET,/api/health,200,0.56,0,34
1767024215,GET,/api/health,200,0.69,0,34
1767024215,GET,/api/health,200,0.64,0,34
